id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD039644,C0307,P015,Nov 28 2024,2,0.0,livré,TNG,PayPal,,2024-12-04
CMD018900,C0346,P029,26/02/2023,0,10578.9,DONE,Rabat,Virement,,2023-02-27
CMD024238,C0166,P022,15/06/2024,3,0.0,livré,Fès,Cash,,
CMD043741,C0182,P016,2024-09-14,0,5797.47,DONE,Tnja,Carte,,2024-09-18
CMD027651,C0531,P022,Apr 05 2023,0,11625.48,OK,Casablanca,PayPal,L035,
CMD006682,C0433,P035,2023-08-25,-2,7797.23,KO,Casablanca,Virement,,2023-09-01
CMD014516,C0283,P005,Nov 09 2024,4,0.0,,Marrakech,PayPal,,2024-11-14
CMD041228,C0029,P033,03/04/2024,5,0.0,,tanger,Cash,,2024-04-10
CMD030962,C0670,P040,Jul 28 2024,2,0.0,retourné,Rabat,Carte,,2024-08-02
CMD045044,C0037,P005,17/12/2023,-1,5633.64,LIVRE,tanger,Virement,,2023-12-24
CMD011780,C0657,P050,2023-09-03,-1,0.0,OK,Tnja,Virement,,2023-09-10
CMD008856,C0214,P001,30/06/2023,5,3860.01,,Marrakech,Carte,,2023-07-02
CMD047564,C0623,P048,Jul 10 2023,-1,0.0,KO,Casablanca,Virement,,2023-07-14
CMD031988,C0050,P002,2024-11-11,0,9813.08,livré,Casablanca,Virement,,2024-11-14
CMD031664,C0211,P047,Apr 27 2024,0,5347.46,,Marrakech,Virement,,
CMD037231,C0087,P004,2023-05-08,-1,0.0,DONE,Tnja,Carte,,2023-05-10
CMD022909,C0143,P020,Oct 19 2024,0,0.0,KO,Agadir,Cash,L032,2024-10-26
CMD030284,C0068,P034,12/05/2023,0,0.0,annulé,Tnja,Virement,,2023-05-16
CMD007947,C0005,P033,2023-04-09,-3,10584.88,LIVRE,Casablanca,Virement,,2023-04-13
CMD029014,C0736,P038,2024-01-30,5,0.0,livré,TNG,Carte,,2024-02-06
CMD043444,C0212,P010,29/11/2024,-3,0.0,DONE,Tanger,Virement,,2024-12-04
CMD022614,C0488,P020,2024-10-19,0,0.0,OK,Tanger,Cash,,2024-10-22
CMD001628,C0771,P013,2024-07-24,0,8365.34,,Fès,Virement,,
CMD026783,C0309,P045,Nov 17 2024,0,4829.4,KO,TNG,Virement,,2024-11-22
CMD028760,C0407,P045,31/12/2023,0,0.0,LIVRE,Tnja,PayPal,,2024-01-06
CMD047091,C0771,P049,Aug 19 2024,0,10831.69,,Tanger,Virement,,2024-08-20
CMD044700,C0293,P034,2023-02-16,4,1733.36,OK,Tanger,Cash,,2023-02-20
CMD032469,C0717,P047,24/09/2024,0,2558.43,,Rabat,PayPal,,2024-09-29
CMD023398,C0495,P034,Mar 23 2023,0,0.0,OK,Agadir,PayPal,,
CMD005985,C0127,P002,Apr 05 2024,-3,11348.96,DONE,tanger,Virement,,2024-04-08
CMD012950,C0382,P011,2024-12-19,5,0.0,annulé,Tanger,Virement,L012,2024-12-24
CMD043127,C0933,P018,05/02/2023,-3,0.0,annulé,Marrakech,Carte,,2023-02-12
CMD042141,C0918,P038,2024-01-30,0,0.0,DONE,Tnja,PayPal,,2024-02-05
CMD014375,C0879,P029,2024-04-11,5,11690.05,OK,Casablanca,PayPal,,2024-04-13
CMD030991,C0365,P001,2024-09-16,-2,0.0,en_cours,Marrakech,Carte,,2024-09-19
CMD042619,C0877,P022,Jan 10 2023,4,2369.94,,TANGER,PayPal,,2023-01-16
CMD009874,C0746,P033,27/08/2024,-1,3809.5,annulé,Marrakech,Cash,,2024-08-29
CMD010582,C0560,P014,Nov 10 2024,-1,8767.41,en_cours,TANGER,Cash,,
CMD025891,C0506,P010,20/01/2023,-2,0.0,LIVRE,TANGER,Carte,,2023-01-22
CMD022614,C0306,P043,2024-12-11,-2,0.0,retourné,Tanger,Cash,,2024-12-17
CMD011988,C0217,P017,2023-11-18,0,2229.14,KO,Marrakech,Carte,,2023-11-19
CMD027445,C0766,P027,2024-08-21,0,0.0,retourné,Marrakech,Carte,,2024-08-24
CMD023999,C0333,P026,Mar 10 2023,-1,0.0,retourné,Agadir,Cash,,
CMD030318,C0287,P031,2024-04-19,0,0.0,retourné,TNG,Virement,L009,2024-04-21
CMD001381,C0960,P008,20/08/2024,5,0.0,retourné,Tanger,Cash,,2024-08-25
CMD044367,C0642,P006,10/07/2024,-3,0.0,annulé,Agadir,Virement,,2024-07-13
CMD020775,C0423,P050,21/06/2023,3,4552.5,DONE,Tanger,Cash,,
CMD030929,C0947,P015,2024-01-08,0,0.0,DONE,Agadir,PayPal,L018,2024-01-12
CMD005710,C0506,P026,24/04/2023,1,0.0,annulé,Tnja,Carte,,2023-05-01
CMD018113,C0205,P006,07/04/2023,3,0.0,livré,TANGER,Carte,,2023-04-13
CMD004377,C0683,P017,14/02/2024,1,637.11,LIVRE,Casablanca,PayPal,,2024-02-21
CMD006370,C0859,P009,13/04/2024,-1,692.4,livré,TNG,Cash,,2024-04-15
CMD003179,C0677,P021,Aug 13 2024,1,6752.79,retourné,Casablanca,PayPal,,2024-08-14
CMD019323,C0545,P017,2024-05-23,5,6191.4,KO,Casablanca,Virement,,2024-05-30
CMD012855,C0055,P038,2024-05-30,1,0.0,DONE,Fès,Cash,,2024-06-03
CMD008921,C0187,P037,19/09/2024,0,6866.15,KO,tanger,Carte,L032,
CMD016078,C0604,P012,2023-03-12,-1,3413.43,annulé,Rabat,Cash,,2023-03-15
CMD025889,C0673,P013,Aug 09 2024,-2,8827.34,,TNG,Carte,L038,
CMD010103,C0368,P020,2024-02-23,0,0.0,OK,Casablanca,Virement,,2024-02-27
CMD031901,C0371,P039,Nov 10 2023,3,0.0,retourné,Marrakech,PayPal,,2023-11-11
CMD028917,C0075,P012,Apr 26 2024,1,11571.34,annulé,Tanger,Carte,,
CMD027637,C0721,P025,08/03/2023,0,0.0,retourné,Rabat,PayPal,,
CMD047200,C0117,P019,19/03/2023,-3,0.0,OK,tanger,Virement,,2023-03-23
CMD018250,C0193,P012,2023-10-22,0,8890.93,livré,Agadir,Cash,,2023-10-28
CMD035696,C0298,P030,10/12/2024,0,0.0,OK,Agadir,Cash,L035,
CMD042301,C0455,P036,2024-11-29,0,0.0,OK,Rabat,Carte,,2024-12-05
CMD035654,C0293,P033,26/04/2024,5,0.0,OK,Casablanca,Virement,L039,2024-04-29
CMD026386,C0233,P039,2024-01-26,-1,0.0,DONE,Casablanca,Carte,,2024-02-02
CMD035299,C0513,P026,Jul 25 2024,0,0.0,,Marrakech,PayPal,,2024-07-30
CMD002887,C0517,P035,Oct 24 2024,-1,0.0,retourné,Agadir,Virement,,2024-10-25
CMD039523,C0880,P003,Dec 30 2023,-2,8449.6,annulé,Agadir,Virement,,2024-01-04
CMD041619,C0682,P050,2024-10-02,0,9294.42,KO,Marrakech,Carte,L044,2024-10-09
CMD007901,C0410,P019,23/02/2023,3,0.0,annulé,Tanger,Carte,,
CMD020155,C0105,P030,2024-12-06,0,0.0,annulé,TNG,Cash,,2024-12-08
CMD017688,C0432,P036,03/07/2024,-1,0.0,,Casablanca,Virement,,
CMD023546,C0323,P034,29/11/2023,4,6193.95,OK,Fès,Virement,,2023-12-03
CMD003337,C0214,P047,2024-05-19,-2,0.0,OK,Rabat,Virement,L030,2024-05-25
CMD002190,C0300,P022,Sep 09 2023,0,5485.29,retourné,Rabat,Cash,,2023-09-11
CMD023455,C0434,P023,Jul 19 2024,0,0.0,OK,Agadir,PayPal,,2024-07-26
CMD032021,C0452,P037,Jul 30 2024,4,2022.61,,TANGER,Carte,,2024-08-03
CMD023159,C0055,P034,Jul 02 2024,0,824.36,LIVRE,Tnja,PayPal,,2024-07-09
CMD010944,C0626,P024,Mar 30 2023,-3,0.0,OK,Rabat,Carte,,
CMD021758,C0018,P013,Jun 23 2024,1,11112.38,annulé,Tnja,Carte,L022,2024-06-25
CMD044626,C0510,P011,2024-05-15,1,9565.69,LIVRE,Fès,Carte,,
CMD034473,C0604,P005,27/08/2023,-3,0.0,DONE,Rabat,Carte,,2023-09-03
CMD001117,C0725,P016,28/06/2024,-2,0.0,DONE,Marrakech,Carte,L012,2024-07-02
CMD039159,C0780,P030,2023-01-16,5,11126.89,annulé,Rabat,Carte,,2023-01-18
CMD036078,C0756,P041,25/06/2023,0,0.0,annulé,Fès,Cash,,2023-06-29
CMD030324,C0897,P002,2023-07-08,0,11097.91,OK,Fès,Cash,L041,2023-07-10
CMD009115,C0915,P002,17/06/2024,-2,10951.06,livré,Rabat,Virement,,2024-06-23
CMD026927,C0371,P026,2023-09-05,4,2282.1,OK,tanger,Carte,,2023-09-08
CMD012407,C0841,P044,27/09/2024,5,6225.6,en_cours,TANGER,Cash,,2024-09-28
CMD009077,C0194,P017,2023-04-26,1,0.0,KO,Rabat,Virement,L011,2023-04-30
CMD046983,C0208,P022,31/05/2023,-3,2499.85,KO,Tnja,Carte,L008,
CMD013235,C0683,P008,2023-09-28,-1,10953.75,annulé,Casablanca,Virement,,2023-10-03
CMD030803,C1001,P009,08/05/2023,0,4598.01,DONE,Marrakech,Cash,,2023-05-14
CMD004179,C0635,P020,21/12/2023,5,0.0,annulé,Casablanca,PayPal,,2023-12-24
CMD015856,C0168,P035,Oct 19 2023,-2,0.0,DONE,Agadir,Virement,,2023-10-20
CMD017600,C0250,P029,Apr 13 2023,0,0.0,livré,TNG,Cash,L040,2023-04-18
CMD003285,C0368,P044,03/12/2023,-2,2338.9,retourné,TNG,Virement,,
CMD038280,C0002,P007,2024-04-08,0,6498.56,annulé,Marrakech,Virement,L003,2024-04-09
CMD034051,C0216,P047,2024-05-09,0,0.0,DONE,Rabat,Virement,,2024-05-13
CMD011207,C0980,P024,Jun 30 2024,5,0.0,annulé,TNG,Carte,,2024-07-04
CMD039008,C0824,P010,Jan 02 2023,0,3957.46,OK,Rabat,Cash,,2023-01-04
CMD005639,C0738,P005,28/07/2024,-2,0.0,annulé,TANGER,Cash,,2024-07-29
CMD022674,C0376,P047,May 09 2024,-2,6193.98,retourné,TNG,Cash,L003,2024-05-10
CMD028742,C0087,P008,Nov 29 2023,3,0.0,retourné,TNG,Carte,,2023-12-02
CMD011086,C0946,P007,24/08/2024,-1,0.0,KO,Tanger,Cash,,2024-08-25
CMD033109,C0971,P022,2024-01-04,-3,0.0,,Tnja,PayPal,,
CMD044375,C0507,P020,05/12/2023,0,0.0,LIVRE,tanger,Virement,L009,2023-12-07
CMD031690,C1002,P005,Jun 07 2023,-3,0.0,annulé,tanger,Cash,,
CMD029002,C0660,P026,May 30 2023,0,11491.62,en_cours,tanger,Virement,,2023-06-03
CMD022525,C0995,P041,2024-05-12,1,9397.05,en_cours,tanger,PayPal,,2024-05-14
CMD040570,C0768,P020,11/05/2023,4,6084.05,DONE,Tanger,Virement,,2023-05-17
CMD040449,C0446,P031,2024-06-17,0,893.3,OK,Tanger,PayPal,,2024-06-18
CMD044245,C0660,P003,Aug 27 2024,5,0.0,retourné,Agadir,Cash,,2024-08-28
CMD008926,C0598,P040,2024-11-22,2,178.62,en_cours,Rabat,Carte,L024,2024-11-29
CMD007722,C0181,P046,Aug 20 2024,2,0.0,OK,Agadir,Carte,,2024-08-26
CMD001204,C0551,P031,Oct 13 2023,-1,205.0,livré,TANGER,PayPal,,2023-10-14
CMD039650,C0693,P020,Sep 13 2024,-3,0.0,annulé,Tanger,Carte,L016,2024-09-15
CMD042879,C0317,P032,Feb 15 2023,0,2610.63,LIVRE,Fès,Virement,,2023-02-21
CMD032538,C0051,P013,Oct 21 2024,-2,10684.0,retourné,Rabat,Virement,,2024-10-24
CMD022969,C0323,P014,23/09/2024,-3,7978.41,en_cours,Marrakech,Carte,,2024-09-24
CMD003992,C0331,P031,21/07/2024,0,1206.95,livré,Agadir,Carte,,2024-07-26
CMD032922,C0650,P022,2024-09-15,5,5981.18,livré,Agadir,Virement,,2024-09-18
CMD046906,C0968,P004,May 23 2023,0,5430.18,KO,TNG,Cash,,2023-05-29
CMD037891,C0758,P004,Aug 20 2023,2,10291.93,livré,TNG,Carte,,2023-08-22
CMD011679,C0545,P034,12/09/2024,-3,9282.73,,Agadir,Cash,,2024-09-15
CMD046338,C0667,P001,Mar 28 2024,0,11108.54,,Tanger,Virement,L034,2024-04-04
CMD011611,C0285,P045,08/02/2024,3,4412.89,KO,TANGER,PayPal,,2024-02-10
CMD007123,C0093,P032,Jun 17 2023,-2,9549.62,annulé,TNG,PayPal,,2023-06-21
CMD019212,C0112,P013,Aug 07 2023,-2,7138.17,OK,TNG,PayPal,L036,
CMD039052,C0714,P008,Sep 10 2024,5,4340.31,en_cours,tanger,Cash,,2024-09-13
CMD019532,C0605,P027,2023-11-15,2,3289.34,retourné,Tnja,Carte,,2023-11-16
CMD023129,C0959,P016,2023-08-26,0,6021.56,DONE,Fès,Carte,,2023-08-27
CMD040211,C0309,P015,Aug 24 2023,-1,4885.61,OK,Casablanca,Virement,,
CMD012679,C0952,P023,2024-01-02,5,10540.1,LIVRE,Agadir,PayPal,L048,2024-01-07
CMD035691,C0264,P011,2023-03-23,3,0.0,en_cours,Tnja,PayPal,,2023-03-25
CMD031527,C0864,P006,Aug 02 2023,0,0.0,KO,TANGER,PayPal,L010,2023-08-07
CMD044682,C0633,P031,01/10/2024,3,0.0,annulé,Rabat,PayPal,,2024-10-06
CMD007451,C0074,P048,Feb 19 2023,-2,792.23,en_cours,Agadir,Virement,,
CMD012899,C0214,P050,2024-06-27,0,0.0,retourné,TANGER,Cash,,2024-07-03
CMD028847,C0733,P048,Apr 16 2024,0,0.0,LIVRE,Tanger,PayPal,,
CMD004896,C0389,P044,Sep 28 2023,4,0.0,annulé,TANGER,Carte,,2023-10-04
CMD015268,C0339,P010,25/06/2023,1,0.0,DONE,Agadir,Cash,L018,2023-06-27
CMD037703,C0600,P024,Aug 13 2024,2,3981.49,OK,Tnja,Cash,,2024-08-16
CMD021165,C0065,P039,2024-07-26,0,2653.42,retourné,Fès,PayPal,,2024-07-28
CMD030347,C0212,P021,2024-07-17,-2,0.0,DONE,tanger,Cash,,2024-07-18
CMD007170,C0588,P019,2024-01-15,-2,9117.84,retourné,Rabat,Virement,,2024-01-20
CMD033212,C0757,P037,13/02/2024,2,8702.22,,Rabat,PayPal,,2024-02-19
CMD048454,C0865,P004,2023-08-30,2,3469.19,KO,Tnja,Cash,L001,2023-09-02
CMD045304,C0232,P040,2024-03-19,-2,1161.16,LIVRE,Casablanca,Virement,,2024-03-22
CMD030011,C0002,P036,2024-10-13,1,11284.02,,Tnja,PayPal,,2024-10-16
CMD005152,C0460,P013,Feb 12 2024,3,924.19,DONE,Marrakech,Carte,,2024-02-14
CMD047387,C0666,P005,May 04 2024,-3,0.0,retourné,Fès,Virement,,
CMD038944,C0771,P012,2023-10-31,-2,0.0,annulé,Tanger,Cash,,2023-11-04
CMD047863,C0021,P030,2024-09-05,-2,451.18,LIVRE,TANGER,Carte,L009,2024-09-12
CMD030375,C0626,P004,Dec 09 2024,0,0.0,OK,Tnja,PayPal,,2024-12-14
CMD042478,C0559,P047,2023-05-07,0,0.0,OK,Marrakech,Carte,,2023-05-11
CMD023080,C0624,P043,Apr 29 2023,-1,0.0,annulé,Marrakech,Cash,,
CMD014408,C0520,P007,2023-07-18,-1,0.0,annulé,Rabat,Virement,,2023-07-25
CMD035576,C0081,P024,Jun 05 2024,-3,4737.83,DONE,Casablanca,PayPal,,2024-06-12
CMD018413,C0060,P009,2023-02-22,0,2179.19,LIVRE,Rabat,Virement,,2023-03-01
CMD031831,C0817,P025,2024-04-03,3,6475.44,LIVRE,Tnja,Cash,,2024-04-09
CMD044720,C0871,P041,Sep 29 2023,0,10442.99,annulé,Tnja,Carte,,2023-10-01
CMD006453,C0294,P041,Nov 07 2024,0,11603.98,LIVRE,Fès,PayPal,,2024-11-14
CMD040635,C0629,P005,Jan 20 2023,4,0.0,DONE,Fès,Virement,,
CMD039547,C0356,P037,Jun 01 2024,4,0.0,livré,Rabat,Virement,L037,2024-06-04
CMD028183,C0098,P034,Feb 11 2024,5,3894.8,en_cours,TANGER,PayPal,,2024-02-17
CMD013342,C0190,P044,Jun 23 2023,5,7020.33,,Rabat,Virement,,2023-06-25
CMD023037,C0648,P031,Jan 01 2024,4,10443.36,OK,Rabat,Cash,,2024-01-02
CMD046136,C0832,P045,10/09/2024,0,11649.57,livré,Tanger,PayPal,,2024-09-16
CMD044509,C0843,P015,Jul 17 2023,0,4965.39,retourné,Fès,Virement,,
CMD035493,C0208,P009,2024-03-06,-2,10804.57,retourné,Casablanca,Cash,,2024-03-12
CMD003011,C0965,P013,09/06/2023,4,0.0,KO,Agadir,Cash,,2023-06-12
CMD017171,C0386,P024,2024-03-14,0,0.0,,tanger,Virement,,2024-03-15
CMD016476,C0471,P023,Jul 24 2023,-1,0.0,retourné,Tanger,Virement,,2023-07-31
CMD015676,C0377,P047,2024-02-14,3,7301.93,,Tnja,Cash,,2024-02-21
CMD022136,C0206,P028,2023-11-11,1,2764.08,DONE,Casablanca,Virement,,2023-11-14
CMD022884,C0159,P008,2023-07-17,0,0.0,livré,TNG,Cash,,
CMD037627,C0084,P011,2024-03-08,0,0.0,annulé,Casablanca,Virement,,2024-03-14
CMD046895,C0817,P008,Dec 14 2023,0,384.88,,TANGER,Virement,,2023-12-17
CMD048250,C0406,P047,03/09/2024,5,4250.0,livré,Marrakech,PayPal,,2024-09-08
CMD038226,C0891,P043,2024-11-09,-3,0.0,retourné,Rabat,PayPal,,2024-11-13
CMD037176,C0790,P048,23/02/2023,-1,8020.66,DONE,Tnja,Cash,,2023-02-27
CMD005828,C0418,P048,19/04/2023,-3,2561.77,annulé,tanger,Carte,,2023-04-22
CMD037751,C0917,P005,Oct 24 2023,0,0.0,en_cours,Fès,Virement,L023,2023-10-27
CMD030131,C0432,P001,31/03/2023,0,11536.81,annulé,Rabat,Carte,,2023-04-07
CMD030758,C0832,P044,29/02/2024,-2,0.0,KO,Marrakech,Carte,,2024-03-03
CMD009803,C0479,P003,Jul 26 2024,-2,0.0,LIVRE,Tanger,Cash,,
CMD015722,C0921,P003,2024-11-01,0,5885.99,livré,TANGER,Cash,,2024-11-04
CMD014068,C0543,P021,Oct 04 2024,-3,0.0,OK,Fès,Cash,,2024-10-09
CMD017486,C0433,P006,2024-06-22,3,8252.74,annulé,TANGER,Virement,,2024-06-29
CMD011351,C0265,P044,2024-05-23,-3,6932.0,retourné,Tnja,Carte,,2024-05-25
CMD034765,C0461,P008,28/03/2024,0,0.0,,tanger,Cash,,2024-03-30
CMD036583,C0539,P005,2024-07-30,0,6833.88,OK,Marrakech,Cash,,2024-08-05
CMD037009,C0633,P024,Jun 17 2024,-1,7892.78,en_cours,Agadir,Cash,L005,2024-06-20
CMD047414,C0856,P005,2023-01-04,0,3249.52,DONE,Rabat,PayPal,,2023-01-05
CMD016746,C0962,P045,Jan 21 2024,2,11650.0,DONE,TANGER,Carte,,2024-01-25
CMD018068,C0885,P045,2023-04-30,0,0.0,DONE,Tnja,PayPal,,2023-05-04
CMD034683,C0081,P047,May 12 2023,3,9429.65,KO,Tanger,Virement,,2023-05-19
CMD035087,C0423,P015,Apr 18 2024,-1,0.0,livré,Tnja,Cash,,2024-04-20
CMD045453,C0221,P044,Dec 19 2023,-3,942.43,annulé,TNG,PayPal,,2023-12-22
CMD001435,C0883,P016,25/03/2023,0,7346.16,KO,Tanger,Virement,,2023-03-28
CMD011494,C0163,P038,2023-12-16,-1,9455.38,DONE,TNG,Virement,,2023-12-23
CMD010593,C0976,P047,Jan 13 2023,2,0.0,en_cours,Marrakech,Carte,,2023-01-19
CMD013508,C0800,P038,24/04/2024,0,0.0,KO,Fès,Virement,,
CMD019253,C0177,P004,05/04/2024,0,0.0,annulé,Tanger,Virement,L026,2024-04-12
CMD027971,C0981,P048,Mar 31 2024,1,7499.4,,tanger,Virement,,2024-04-06
CMD012599,C0340,P003,Nov 03 2023,2,0.0,OK,Rabat,Carte,,2023-11-08
CMD024300,C0023,P011,13/01/2024,3,0.0,en_cours,Tanger,Cash,,2024-01-15
CMD025540,C0393,P036,16/11/2024,2,0.0,en_cours,Tnja,Virement,,2024-11-23
CMD026630,C0803,P013,2023-05-04,3,0.0,LIVRE,Agadir,Carte,,2023-05-10
CMD006671,C0308,P046,28/08/2023,0,8663.86,en_cours,Casablanca,Carte,,2023-09-01
CMD041590,C0315,P011,12/04/2024,5,1542.31,livré,Marrakech,Carte,,2024-04-17
CMD002080,C0862,P016,Feb 04 2023,-1,0.0,OK,Tanger,Cash,,
CMD023942,C0413,P041,12/09/2024,0,0.0,annulé,Agadir,Carte,L043,2024-09-14
CMD037539,C0722,P022,Mar 23 2023,-3,0.0,en_cours,tanger,Carte,,2023-03-24
CMD038124,C0210,P032,10/11/2024,5,6872.32,livré,TNG,Virement,,2024-11-16
CMD045810,C0253,P047,2023-05-21,-2,8537.73,KO,Casablanca,Virement,,2023-05-22
CMD006985,C0258,P042,2023-09-08,0,0.0,retourné,Marrakech,Carte,,2023-09-12
CMD030633,C0192,P047,2023-08-23,-2,11156.75,DONE,tanger,Carte,,2023-08-30
CMD035450,C0822,P039,2023-05-23,0,0.0,,Tanger,Carte,L040,2023-05-26
CMD012468,C0366,P028,23/07/2023,0,0.0,KO,Tanger,PayPal,,2023-07-28
CMD003361,C0622,P010,2023-05-12,0,0.0,retourné,Tnja,PayPal,,2023-05-15
CMD011256,C0074,P040,Aug 17 2023,0,0.0,retourné,Fès,Cash,,
CMD005907,C0314,P007,2023-07-30,-3,10843.47,KO,Casablanca,Cash,,
CMD045758,C0308,P045,29/11/2023,-1,0.0,retourné,Tnja,Carte,,2023-12-05
CMD008611,C0773,P012,Jul 27 2024,3,6732.06,KO,Casablanca,PayPal,L024,2024-07-29
CMD036753,C0908,P029,21/10/2024,0,9779.37,LIVRE,Tanger,Cash,,2024-10-22
CMD048196,C0847,P025,2024-05-09,2,10178.86,livré,TANGER,Virement,,2024-05-11
CMD034336,C0512,P023,19/10/2023,0,0.0,retourné,Agadir,PayPal,,2023-10-24
CMD047600,C0370,P009,Apr 01 2024,0,0.0,retourné,Casablanca,Virement,,2024-04-03
CMD022433,C0139,P019,Mar 29 2023,-3,11458.38,livré,Tnja,Virement,,2023-03-30
CMD009189,C0490,P012,May 26 2023,0,0.0,en_cours,Marrakech,Cash,,2023-05-28
CMD032343,C0423,P024,10/09/2023,4,0.0,DONE,tanger,PayPal,,2023-09-13
CMD021130,C0324,P026,Mar 16 2024,-2,0.0,livré,TNG,PayPal,,2024-03-21
CMD042260,C0297,P012,Jun 29 2023,3,7699.52,livré,Marrakech,Virement,,2023-07-03
CMD024496,C0565,P030,Feb 08 2024,1,0.0,en_cours,Tnja,Cash,,2024-02-10
CMD041847,C0273,P018,2024-05-07,4,0.0,LIVRE,Rabat,Virement,,2024-05-12
CMD006693,C0379,P050,30/04/2023,4,7241.27,DONE,Fès,PayPal,,2023-05-05
CMD027832,C0637,P031,Apr 02 2024,-2,0.0,en_cours,TANGER,Cash,,2024-04-07
CMD032848,C0591,P034,Jul 07 2024,-3,2579.72,livré,Tanger,Cash,,2024-07-14
CMD032620,C0168,P032,Nov 12 2024,2,7403.2,livré,Rabat,Cash,,
CMD016414,C0427,P020,Oct 29 2024,-2,8276.43,,Tanger,Carte,,
CMD020791,C0116,P017,2023-04-17,1,0.0,LIVRE,Fès,PayPal,,2023-04-23
CMD045754,C0755,P034,Jan 01 2024,-3,2861.0,en_cours,Tnja,Cash,,2024-01-03
CMD040067,C0882,P029,27/06/2024,0,0.0,en_cours,Rabat,Carte,,2024-07-03
CMD022641,C0984,P034,Dec 06 2024,2,0.0,annulé,Agadir,PayPal,,2024-12-10
CMD027244,C0562,P020,Mar 08 2023,4,4228.3,livré,TANGER,Virement,,
CMD033659,C0108,P049,21/05/2023,0,0.0,retourné,TANGER,PayPal,,2023-05-23
CMD016032,C0004,P015,2023-04-22,3,10015.36,retourné,Marrakech,Carte,,2023-04-24
CMD001624,C0345,P039,2024-09-08,-1,10721.12,DONE,Marrakech,Cash,,2024-09-15
CMD002262,C0050,P042,Dec 01 2023,3,0.0,en_cours,Rabat,PayPal,,2023-12-02
CMD008547,C0920,P009,23/11/2024,-1,8074.41,livré,TANGER,PayPal,,2024-11-28
CMD044799,C0222,P028,28/10/2024,-2,0.0,LIVRE,TNG,Carte,,2024-11-03
CMD044208,C0469,P031,2023-05-15,-1,10634.47,livré,Tnja,Cash,L029,2023-05-17
CMD000385,C0693,P049,Jan 15 2023,4,0.0,en_cours,Agadir,Carte,,
CMD032991,C0286,P025,2024-10-08,-3,455.24,DONE,Rabat,PayPal,,2024-10-13
CMD041123,C0342,P002,13/01/2024,2,3441.88,livré,Marrakech,Carte,,2024-01-17
CMD025062,C0230,P021,20/01/2023,4,0.0,LIVRE,Marrakech,PayPal,,2023-01-26
CMD033835,C0437,P050,Feb 03 2024,0,5545.49,retourné,Fès,Carte,,
CMD030527,C0427,P025,Mar 29 2024,1,0.0,en_cours,Marrakech,PayPal,,2024-04-02
CMD033615,C0782,P008,2024-08-19,4,0.0,DONE,TANGER,PayPal,,2024-08-26
CMD047324,C0256,P006,Nov 14 2023,0,4269.35,,Casablanca,Cash,,
CMD047719,C0338,P008,Mar 21 2023,0,631.96,annulé,Rabat,PayPal,,2023-03-28
CMD019223,C0119,P023,16/01/2024,-1,0.0,annulé,Fès,Virement,,2024-01-20
CMD020885,C0236,P046,03/10/2023,4,5706.0,,Marrakech,Cash,,2023-10-05
CMD023873,C0321,P046,07/10/2023,-2,0.0,DONE,tanger,Virement,,2023-10-12
CMD012987,C0658,P045,03/04/2023,-1,2957.95,DONE,TANGER,Virement,,2023-04-07
CMD030175,C0168,P026,2023-05-30,5,0.0,livré,Rabat,PayPal,,2023-06-04
CMD020146,C0339,P008,15/05/2023,0,0.0,DONE,Marrakech,PayPal,,2023-05-19
CMD025069,C0395,P026,2023-11-22,0,7054.62,LIVRE,Casablanca,PayPal,,2023-11-26
CMD013779,C0989,P024,22/04/2023,-1,0.0,,Agadir,Cash,,2023-04-28
CMD007187,C0342,P016,2023-07-30,2,10756.91,livré,Fès,Virement,,2023-08-05
CMD027256,C0369,P032,Jul 16 2024,0,2809.78,DONE,Rabat,Carte,,2024-07-17
CMD007642,C0422,P021,Feb 07 2023,0,9505.8,,Tanger,Virement,,
CMD008660,C0523,P044,Feb 02 2024,-3,0.0,livré,Fès,PayPal,,2024-02-07
CMD047689,C0261,P004,2023-10-15,0,855.65,OK,Agadir,Virement,,2023-10-20
CMD026989,C0497,P038,Oct 29 2024,-2,11157.73,en_cours,Agadir,PayPal,,2024-11-05
CMD028763,C0966,P008,09/12/2024,5,0.0,OK,Rabat,Virement,,2024-12-14
CMD012617,C0635,P025,Mar 13 2024,-3,9473.75,livré,Tanger,Carte,,2024-03-17
CMD041144,C0910,P023,01/11/2024,0,1863.79,livré,Fès,PayPal,,2024-11-04
CMD029625,C0948,P008,Feb 01 2023,2,4519.71,annulé,Marrakech,PayPal,,
CMD026517,C0175,P025,02/10/2023,-1,10783.36,retourné,TNG,Virement,,2023-10-04
CMD009833,C0131,P007,2024-10-20,3,0.0,LIVRE,Marrakech,PayPal,,2024-10-26
CMD012939,C0611,P012,2024-08-13,-2,0.0,,Tnja,Virement,,2024-08-17
CMD038170,C0987,P014,2024-12-08,0,0.0,retourné,Fès,Cash,L001,2024-12-10
CMD036405,C0726,P016,16/07/2023,0,0.0,LIVRE,Tnja,PayPal,,2023-07-18
CMD006007,C0657,P005,2023-07-12,4,0.0,livré,Rabat,Virement,,2023-07-14
CMD002620,C0197,P016,2023-04-30,2,4955.76,KO,TANGER,Carte,,2023-05-06
CMD037576,C0053,P018,2023-06-20,2,3445.22,en_cours,Casablanca,Cash,,2023-06-21
